,Spotify ID,artists_id,track_name,album_name,artists,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
584,6msWdT6NBfxOOpAG5GPuDE,58BvN1pGtlKYP897Qsq5QA,Ya Noi,Pegao en Youtube,La Mafia del Amor,2016-09-16,315271,51,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.771,0.73,5,-7.884,0,0.115,0.109,0.0,0.0873,0.619,89.991,4
585,0DUW1cron2nPPWsMIdLasx,6gyhsZUy2fzzWZBRVPmOw4,Yo Te Buské,Coupé,Soto Asa,2020-12-18,223879,45,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.818,0.61,0,-4.913,0,0.129,0.32,0.0,0.152,0.577,99.95,4
586,1Hu8EMKCGD25srDybGOtBC,"7awyvLSthqOcL5A3hnR1pf,7qYeIN2r4H1kBvr0Gm9Iav",Soy una Gargola,Gargolas 5: The Next Generation,"Alex Gargolas,Randy",2006,184737,71,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,urbano latino",0.741,0.835,4,-6.108,0,0.0854,0.0843,0.000133,0.11,0.641,93.988,4
587,25DJcHvNmP8HwCsukqZT6M,0jRYL7EhQ5whZZyrf9XQa9,Barre las Penas,Barre las Penas,El Duende Callejero,2017-09-25,213364,48,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,pop flamenco,0.847,0.577,2,-11.946,1,0.0499,0.428,0.0,0.165,0.864,106.982,4
588,7kbKXgIpWuljf9WUYoelqg,"7fL1kRUb9Zv1xxgOmsuUPn,3IzFiozYX6N0Qoz0drX8w8,3KDXaImaYfNcLfhUKCrkBS,5sK9Bieh35VgebRY9dm7jg,3lY9Fxceu60W1rbon7PkuF,3Ces1OJeGOVGcUB0wPaPXJ,2CCgb0KApjfQDuTppovpf8,23cijmutocNvhM5xkcyyFF,2dkbKcHXhN7ooFBdqAV76G",Rakata - Remix,Rakata (Remix),"Moncho Chavea,Yotuel,Original Elias,C de Cama,Omar Montes,Mala Rodríguez,Rvfv,Beatriz Luengo,Nyno Vargas",2021-09-02,329920,52,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"flamenco urbano,pop flamenco,urbano espanol,latin hip hop,rap latina,drill espanol,urbano latino,spanish pop,spanish pop rock,spanish hip hop",0.627,0.794,1,-4.687,1,0.197,0.0759,1.57e-05,0.29,0.797,98.79,4
589,3PwRuzdphgedcWVUOVYJ7I,1mcTU81TzQhprhouKaTkpq,Cúrame,VICE VERSA,Rauw Alejandro,2021-06-25,164705,2,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino",0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,4
590,2KcNrONbZ0hvBPjvrDO2tx,7iK8PXO48WeuP03g8YR51W,ALMAS GEMELAS,ALMAS GEMELAS,Myke Towers,2021-07-22,235411,75,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.793,0.745,7,-4.579,1,0.0571,0.182,0.000189,0.293,0.716,94.979,4
591,0H0iOExW3XWT5xVdfClsFr,33ScadVnbm2X8kkUqOkC6Z,Pobre Diabla,Latin Spring Party 2021 Vol. 2,Don Omar,2021-03-12,255680,58,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"latin hip hop,puerto rican pop,reggaeton,trap latino,urbano latino",0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4
592,17iXKeQe2iVYXJcMpQqthG,"6w9ToX5slZ4uIdmD17hJ3c,1pf0MPKfKdvS8J779mS1Ay,14zUHaJZo1mnYtn6IBRaRP",Ganas Sobran,Cambio de Clima,"Bryant Myers,Miky Woodz,Justin Quiles",2019-02-08,237920,63,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,reggaeton flow,trap latino,urbano latino",0.803,0.597,9,-4.144,1,0.127,0.369,0.0,0.0998,0.688,85.056,4
593,0LayepGwIR4PgqFkBkYmQB,1VJ0briNOlXRtJUAzoUJdt,Just Feels Tight,Just Feels Tight,FISHER,2021-07-30,197977,52,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"australian house,house",0.808,0.994,1,-6.329,1,0.0709,0.00157,0.876,0.0684,0.732,127.008,4
594,5fxH4kyITa7h6g8pHJzye6,"4YJ3KehFqE6tjSITDbVAl5,0Y5qxbxp99L7LvBVWdjz48",Gallina y Cocaina,Gallina y Cocaina,"Crafo,John Pollon",2021-09-23,304562,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.767,0.798,10,-6.072,1,0.104,0.0497,0.000947,0.016,0.838,125.03,4
595,6ptD7IKwIY9VA2szQCtDkv,60iQQCqxRxnfGVn7O0ijl4,Estamos Bien Intoxicados,Estamos Bien Intoxicados,Benja Murano,2019-04-14,107520,42,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"previa,techengue",0.745,0.641,9,-4.523,0,0.0557,0.196,0.00851,0.108,0.527,125.054,4
596,4Jv7lweGIUOFQ7Oq2AtAh9,"6oBm8HB0yfrIc9IHbxs6in,4WUGQykLBGFfsl0Qjl6TDM",I Follow Rivers - The Magician Remix,I Follow Rivers (The Magician Remix),"Lykke Li,The Magician",2011-10-10,280069,73,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"electropop,indietronica,neo-synthpop,swedish electropop,swedish indie pop,swedish pop,belgian edm,house,nu disco",0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,4
597,3Lt1QQsxGgHjZClI4vs85k,"1rImXrfuko9dNDofZp3BG3,4fJie9zmEW6VmFoQKrx4Lh",Decapitamos una gallina (Remastered) - John Pollõn Remix,Decapitamos una gallina (Remastered) [John Pollõn Remix],"8Yi,John Pollõn",2021-10-06,298290,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.709,0.945,10,-3.553,1,0.0686,0.037,0.00367,0.015,0.88,125.025,4
598,7Dhvtb3KnYj2KaRKhdLhMS,"6gyhsZUy2fzzWZBRVPmOw4,1jB62pOe5WpGiHOBDtKBBG",Smartphone,Coupé,"Soto Asa,La Zowi",2020-12-18,179303,59,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"urbano espanol,rap latina",0.703,0.738,2,-5.549,1,0.104,0.38,1.66e-06,0.0948,0.34,163.999,4
599,1M36E6koEcVu2IwigTiBNv,3NyQOEvPVM0jpm4Kh7sY5A,Fielv (Como Se Siente),Fielv (Como Se Siente),Facundo Majdalani,2021-02-17,213643,35,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,techengue,0.749,0.0752,6,-36.692,0,0.0635,0.16,0.0,0.0939,0.487,122.013,4
600,5SuAVjvO7r7n0v6ctuJ4L6,"6E94QKXZv8BbO6QQJxcxLI,3lY9Fxceu60W1rbon7PkuF,2CCgb0KApjfQDuTppovpf8,4MU4rC7z6JpqxqbHDqtz7H",Normal que se lo crea (feat. Keen Levy),Normal que se lo crea (feat. Keen Levy),"Daviles de Novelda,Omar Montes,Rvfv,Keen Levy",2020-09-24,256020,48,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"flamenco urbano,pop flamenco,urbano espanol,drill espanol,urbano latino",0.659,0.771,2,-5.583,1,0.116,0.0368,0.0,0.0642,0.679,196.033,4
601,7FHvE7vpyQKK0NiULTxs0b,"1rTUwYS38LkQTlT2fhikch,5zDVnUun4YSqFlbGk0W1kZ,2XcZshqzPKm3iZcmt73R8D,4IC2X34tZmHG3VfTbpzvwL,0iBZjEZBg8GsjaBq3lTAvC,0NnUMWDCDi1snuMja6IdxH,7sRct0HMMs3s99sNQPjfEt,2YxK9SbJeVfkfk6QWHqj8K","Si Mañana Me Muero (feat. Pablo Chill-E, Julianno Sosa, Drago200, Harry Nach, Uzii Gaang & Khaled)",Lágrimas,"Yung Beef,Pipo Beatz,Pablo Chill-E,Julianno Sosa,Drago200,Harry Nach,Uzii Gaang,Khaled",2020-12-04,444000,49,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,emo trap en espanol,neoperreo,spanish hip hop,urbano espanol,urbano chileno,trap chileno,urbano latino,detroit trap en espanol",0.782,0.783,5,-5.938,1,0.0672,0.284,0.0471,0.282,0.669,119.991,4
602,2pjoPgjETrC1LQm64aVTGp,6gyhsZUy2fzzWZBRVPmOw4,Si Tu Kiere,Si Tu Kiere,Soto Asa,2021-09-10,180991,53,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.732,0.51,1,-6.428,0,0.402,0.227,0.00921,0.11,0.566,196.229,4
603,2LXUOXihEoNt7aYYu5XjZ6,"6gyhsZUy2fzzWZBRVPmOw4,1rTUwYS38LkQTlT2fhikch",Me Gustaron Tus Nai,Down Music,"Soto Asa,Yung Beef",2018-10-05,182758,52,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"urbano espanol,drill espanol,emo trap en espanol,neoperreo,spanish hip hop",0.842,0.615,11,-4.681,1,0.163,0.114,0.000295,0.0933,0.512,89.929,4
604,7juQijVZXZJR4UrjGHSuIz,58BvN1pGtlKYP897Qsq5QA,Multiorgásmica,Pegao en Youtube,La Mafia del Amor,2016-09-16,219130,58,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano espanol,0.783,0.606,5,-7.917,0,0.127,0.286,6.26e-06,0.064,0.909,91.997,4
605,7COGuXyTr12KvdaYXMqheC,"7CSpCpNGTK9589bTi44SzE,1bAftSH8umNcGZ0uyV7LMg,4IG1SDlwgNKzqTmjBrvY3K,5Y3MV9DZ0d87NnVm56qSY1","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]","No Me Conocen (Remix) (Con Duki, Rei & Tiago Pzk)","BANDIDO,Duki,Rei,Tiago PZK",2021-06-16,280274,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"concurso de talentos argentino,argentine hip hop,trap argentino,trap latino,trap triste,urbano latino",0.773,0.811,1,-2.088,0,0.0864,0.275,2.29e-05,0.0781,0.928,180.039,4
606,4EwlvJmJjG3FkOPUbhQ3wR,"6gyhsZUy2fzzWZBRVPmOw4,4F4pp8NUW08JuXwnoxglpN",Kiyaera,Coupé,"Soto Asa,Bad Gyal",2020-12-18,168472,50,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"urbano espanol,neoperreo,rap catala,rap latina,trap catala,urbano latino",0.757,0.767,1,-3.978,1,0.311,0.146,0.00155,0.136,0.707,184.018,4
607,77YRbFs4r0ffX2mWli4HhX,"5H2Ir5oA547rZrma8ZXFs5,53PVBEKRk4Fvq8w8cLydLX",HEY!,Aparillo,"Max Chapman,Will Taylor (UK)",2019-09-27,373333,32,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"tech house,uk tech house",0.789,0.967,7,-10.337,1,0.0551,0.00564,0.801,0.453,0.831,126.047,4
608,3239OdTeQMBphegyNvF8F3,"2WuXRwEjXIjW5uVZOSxqYS,5FzFuIi6RVngFoIwTdawDd",Pour the Milk,Pour the Milk,"Robbie Doherty,Keees.",2019-11-08,172285,53,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.928,0.681,9,-8.554,1,0.0728,0.026,0.00373,0.0491,0.878,126.988,4
609,1z5TNHJ4WP2ftKhRpqdoNY,4F4pp8NUW08JuXwnoxglpN,Nueva York (Tot*),Nueva York (Tot*),Bad Gyal,2021-11-25,154173,57,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"neoperreo,rap catala,rap latina,trap catala,urbano espanol,urbano latino",0.725,0.975,4,-2.671,0,0.063,0.0261,0.00124,0.137,0.885,130.053,4
610,1CLf6VyiREgwjpr8ol73TI,0LyfQWJT6nXafLPZqxe9Of,,,,0000,0,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.819,0.876,10,-6.658,1,0.0624,0.000283,0.89,0.179,0.773,126.001,4
611,6U7DCvIA93YYzyFYwmiIIe,"7MdlXmq2HViAJWo9cf30sR,09iEIVQVBtTVjiuEdqqkIR",Mi Amor,Mi Amor,"Cloonee,Wade",2021-06-11,195952,1,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,tech house,0.824,0.511,8,-9.049,0,0.151,0.0187,0.834,0.309,0.0858,127.959,4
612,29F491btkMBaF37ztdSMCo,"2OnKRchqP7tT0FzTvWIFI7,12vb80Km0Ew53ABfJOepVz",Julieta - Remix,Julieta (Remix),"Wolfine,Ñengo Flow",2016-02-19,219141,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"colombian pop,reggaeton,urbano latino,trap latino",0.644,0.646,3,-6.687,0,0.25,0.00537,0.0,0.335,0.87,84.039,4
613,5h5TUj8pU2WhdSeJx9BnX2,4az97MtWmBQ5Db3GfDh9j9,Pelele,Pelele,Morad,2021-12-24,216827,70,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,urbano espanol",0.83,0.698,1,-5.549,0,0.163,0.224,0.00065,0.0761,0.825,144.929,4
614,6ZOcbKub95XSDESsKKuH41,"1mcTU81TzQhprhouKaTkpq,37230BxxYs9ksS7OkZw3IU",Desesperados,Desesperados,"Rauw Alejandro,Chencho Corleone",2021-12-11,224996,72,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"puerto rican pop,reggaeton,trap latino,urbano latino,reggaeton flow",0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,4
615,6P096SaOzrgGxs8NWOfX7M,"5Y3MV9DZ0d87NnVm56qSY1,2x7PC78TmgqpEIjaGAZ0Oz",Salimo de Noche,Salimo de Noche,"Tiago PZK,Trueno",2021-10-21,177857,64,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"trap argentino,trap latino,urbano latino,argentine hip hop,bases de freestyle",0.669,0.628,2,-4.177,1,0.0526,0.294,1.83e-05,0.124,0.784,83.803,4
616,0rD5giObodw4ahrR9i4rpl,"0XXR1ghu7pFEcfdmhq52E9,10MSXbNvnGF8Hv1VyZdvNT,34Y7klgDHuaH1qWA9TJkul",Di Di Di,Di Di Di,"Braulio Fogon,Don Forty Five,Yomel El Meloso",2021-11-24,193639,50,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow dominicano,dembow,rap dominicano",0.849,0.676,1,-8.54,1,0.371,0.00508,0.0,0.0537,0.337,113.95,4
617,3kWMm2iFysQf0j1857c1vk,12vb80Km0Ew53ABfJOepVz,Baby Lover,Real G4 Life Vol. 3,Ñengo Flow,2017-02-10,194838,59,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.791,0.85,4,-3.71,0,0.37,0.171,0.0,0.3,0.7,170.022,4
618,1KALUbjXvefSgNhTYJHZZt,2YxK9SbJeVfkfk6QWHqj8K,Si Tu Te Vas,Si Tu Te Vas,Khaled,2022-02-04,192000,55,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"spanish hip hop,urbano espanol",0.88,0.489,5,-10.386,0,0.134,0.465,0.0,0.0781,0.589,99.014,4
619,3xx3r77VjRihJYcTFoSSmx,4wz3KXG1NSxh2VrLWdU2jG,Si Tú Me Lo Das,Si Tú Me Lo Das,Shainy El Brillante,2012,235680,34,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.77,0.94,10,-3.558,0,0.0325,0.173,0.0931,0.0363,0.991,124.973,4
620,39yyHtQ4tkjZzd8TfIBKQw,"716NhGYqD1jl2wI1Qkgq36,4az97MtWmBQ5Db3GfDh9j9","Morad: Bzrp Music Sessions, Vol. 47","Morad: Bzrp Music Sessions, Vol. 47","Bizarrap,Morad",2021-12-08,177583,66,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,drill espanol,urbano espanol",0.77,0.859,0,-4.526,0,0.0429,0.468,0.00339,0.103,0.548,122.042,4
621,0Bv7O6fmZk3GrNQFYJaXPn,"0IEzMvarfVycBJAXjjEZOL,52iwsT98xCoGgiGntTiR7K,5kgDdP7a4TsvkF08gpJGX0,2D8UzkIVdg1bj0Iqz6gjk0,0adJG3bdFTHCkTY28NkY4u,0jeYkqwckGJoHQhhXwgzk3,00vsUIEaNHw6qoQnh8DQM2","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera,Quevedo,Juseph,Abhir Hathi,Bejo,Cruz Cafuné,EL IMA",2022-01-14,413110,68,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"rap canario,trap latino,urbano latino,urbano espanol,spanish hip hop",0.672,0.745,5,-5.269,0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,4
622,65H6t1WQBim6q93yM8fEwn,"1qto4hHid1P71emI6Fd8xi,1seU2dut8PjGSZbgrPl7by",Obsesion,We Broke The Rules,"Aventura,Judy Santos",2002-06-01,254720,78,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"bachata,bachata dominicana,latin hip hop,latin pop,tropical,urbano latino",0.804,0.56,1,-6.912,0,0.0397,0.416,0.0,0.0608,0.768,133.682,4
623,277ia0CBOO47RhG7XSLj4b,"3lY9Fxceu60W1rbon7PkuF,6E94QKXZv8BbO6QQJxcxLI",Risueña,Risueña,"Omar Montes,Daviles de Novelda",2022-03-10,211892,56,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"flamenco urbano,urbano espanol,pop flamenco",0.77,0.884,0,-2.531,1,0.0353,0.0489,0.0102,0.078,0.96,139.977,4
624,2gMau9LsRZtWOrq5cBGywB,"2oQX8QiMXOyuqbcZEFsZfm,329e4yvIujISKGKz1BZZbO,2iI5KWXLjw1tqLQsdjuo0e",Curazao,Curazao,"El Alfa,Farruko,Chael Produciendo",2021-09-07,239577,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow,rap dominicano,trap latino,urbano latino,reggaeton,dembow dominicano",0.854,0.943,11,-4.876,0,0.0846,0.11,1.41e-05,0.0528,0.53,129.256,4
625,5uwQHyQ8PlXUYy2oanoP1x,"3NpG6SsHaQETkdQVZH6V1E,12vb80Km0Ew53ABfJOepVz",Chukiteo,Chukiteo,"Kiko el Crazy,Ñengo Flow",2022-03-09,161415,38,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow dominicano,reggaeton,trap latino,urbano latino",0.841,0.954,1,-1.835,1,0.0488,0.00459,0.0443,0.314,0.927,113.043,4
626,4rvcqtRGH7DODsK9H6J1sd,3NjvXwncl7KsWx8Onw9oWB,Cayo La Noche X Diles X Soy Peor,Cayo La Noche X Diles X Soy Peor,Santiago Novello,2022-02-03,120182,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.753,0.722,0,-7.002,0,0.165,0.698,0.0,0.251,0.563,114.967,4
627,78w2LuRRMTr8dn1VT3V9A6,3NjvXwncl7KsWx8Onw9oWB,Pepas x Danza Kuduro x Salio El Sol,Pepas x Danza Kuduro x Salio El Sol,Santiago Novello,2021-09-29,189788,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.623,0.819,7,-5.42,1,0.0775,0.0369,0.0,0.0953,0.523,130.007,4
628,1kjs5eR4DMzyB0gm1Z8waV,2x7PC78TmgqpEIjaGAZ0Oz,DANCE CRIP,DANCE CRIP,Trueno,2021-11-17,165019,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"argentine hip hop,bases de freestyle,trap argentino,trap latino,urbano latino",0.857,0.766,0,-3.699,1,0.0978,0.108,0.0,0.0817,0.864,106.024,4
629,6Xom58OOXk2SoU711L2IXO,4q3ewBCX7sLwd24euuV69X,Moscow Mule,Un Verano Sin Ti,Bad Bunny,2022-05-06,245939,82,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.804,0.674,5,-5.453,0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4
630,1dm6z1fWB0cErMszU25dy2,4q3ewBCX7sLwd24euuV69X,Después de la Playa,Un Verano Sin Ti,Bad Bunny,2022-05-06,230400,76,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.564,0.903,5,-3.221,1,0.307,0.356,0.0,0.175,0.607,78.293,4
631,5Eax0qFko2dh7Rl2lYs3bx,4q3ewBCX7sLwd24euuV69X,Efecto,Un Verano Sin Ti,Bad Bunny,2022-05-06,213061,82,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.801,0.475,7,-8.797,0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,4
632,5K4T7KJlGKoiwKA2nuQCjy,3OQumEuDR7ZpOYpYoXrT14,Qué Le Voy a Hacer,Qué Le Voy a Hacer,Skechi,2020-10-09,231176,44,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.794,0.664,9,-7.599,1,0.146,0.526,0.0,0.118,0.863,101.963,4
633,65EpqBrwg163T47oZWIXAR,"0FwnPHExlRRxEZPLAi5tmG,33l3ylTVUcPmVQazgfhU92,3qndygm4Vx7bEW8tNyDKSY",Cómplices,Los Green Lanters,"JC Reyes,Fito la R,Camin",2021-03-02,227368,59,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"urbano espanol,flamenco urbano",0.833,0.641,10,-5.651,0,0.17,0.5,0.0,0.133,0.545,95.087,4
634,6Sq7ltF9Qa7SNFBsV5Cogx,"4q3ewBCX7sLwd24euuV69X,37230BxxYs9ksS7OkZw3IU",Me Porto Bonito,Un Verano Sin Ti,"Bad Bunny,Chencho Corleone",2022-05-06,178567,85,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino,reggaeton flow",0.911,0.712,1,-5.105,0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4
635,41oY4WCTj5kccfesTVFnvN,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1",Tarot,Un Verano Sin Ti,"Bad Bunny,Jhayco",2022-05-06,237894,79,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"reggaeton,trap latino,urbano latino",0.795,0.684,11,-3.971,0,0.0419,0.0225,0.0,0.658,0.419,114.011,4
636,3m7VhbEqAHMsn4ePvrjYon,"6xIzZx4wmXxf9aBGulFIBg,2VhAMhr7TmRxIcMGjLzWqT,0Ph8idjIambMZFMUHFSXqI,40n1ZUfATygMtz17f0dlYT",Xocolate Blanco,Xocolate Blanco,"Mario King,Iam Carla,Oscar el Ruso,Son Cubano",2022-02-20,204409,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.864,0.828,9,-6.114,1,0.131,0.193,5.78e-06,0.0555,0.565,114.995,4
637,6j7GAeIaWrn5fyRyQw1u8r,"3KDXaImaYfNcLfhUKCrkBS,7fL1kRUb9Zv1xxgOmsuUPn,2dkbKcHXhN7ooFBdqAV76G,3lY9Fxceu60W1rbon7PkuF,3IzFiozYX6N0Qoz0drX8w8,23cijmutocNvhM5xkcyyFF","La Cafetera (feat. Omar Montes, Yotuel & Beatriz Luengo)","La Cafetera (feat. Omar Montes, Yotuel & Beatriz Luengo)","Original Elias,Moncho Chavea,Nyno Vargas,Omar Montes,Yotuel,Beatriz Luengo",2021-12-16,236776,47,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"flamenco urbano,pop flamenco,spanish hip hop,urbano espanol,spanish pop,spanish pop rock",0.858,0.876,4,-3.008,0,0.252,0.146,2.82e-06,0.245,0.694,109.941,4
638,4hceSKjrkDTO0nMKFcb3sj,"716NhGYqD1jl2wI1Qkgq36,1pi7nGhOM7PTHR5YEgXVGq","Villano Antillano: Bzrp Music Sessions, Vol. 51","Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap,Villano Antillano",2022-06-08,187500,72,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap boricua",0.82,0.752,1,-7.635,0,0.0648,0.0584,0.00417,0.628,0.423,127.999,4
639,6bQ5823aHmFVKLZW8E7rRo,"1bAftSH8umNcGZ0uyV7LMg,3EiLUeyEcA6fbRPSHkG5kb,52iwsT98xCoGgiGntTiR7K",Si Quieren Frontear,Si Quieren Frontear,"Duki,De La Ghetto,Quevedo",2022-03-31,200337,64,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino,reggaeton,reggaeton flow,rap canario",0.789,0.837,10,-3.247,1,0.23,0.125,0.0,0.209,0.476,81.536,4
640,4UjqoyfmarLo3Ub3LE19eC,2fiiGUBgPsIKDCE0bTthnl,El Vals del Obrero,El Vals Del Obrero,Ska-P,1996-03-01,277933,58,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"ska,spanish rock",0.505,0.835,5,-5.524,1,0.0685,0.0418,1.12e-06,0.171,0.674,102.097,4
641,4FjkjrvfbB3C4eUqWlw3vB,"2CCgb0KApjfQDuTppovpf8,2f6TzIGIIxEuwp6o7kEbhy",Mami,NASTU,"Rvfv,Pablo Mas",2022-01-28,168367,67,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino",0.707,0.572,1,-5.378,1,0.157,0.497,4.06e-06,0.126,0.456,98.003,4
642,7mydZMOGU6tYxY9AmZYC7g,"4zFdqUifoZqfRODKtuFDdW,43a6GQ3UUupSKuFQiDwMXy,2P41AOrmbdXgVYy8IkDatu",Copa y Toke,Copa y Toke,"Juan El Pescaero,Manu García,Dj Calle",2021-12-17,140650,16,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,,0.829,0.766,2,-7.819,1,0.112,0.0344,6.66e-06,0.31,0.4,124.019,4
643,1FwZHWFat13A1XookoEtI3,1PANUPmT5KUDGs3Xgkhw3T,V16,V16,Martinwhite,2022-06-16,119106,0,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,urbano chileno,0.776,0.86,11,-4.302,0,0.0645,0.0154,0.0229,0.0707,0.815,104.002,4
644,0H0jMZIQY74YRIkjgssfsr,"2CCgb0KApjfQDuTppovpf8,3lY9Fxceu60W1rbon7PkuF",No Quiero Amor,No Quiero Amor,"Rvfv,Omar Montes",2021-06-11,208695,47,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino",0.579,0.72,10,-4.965,0,0.0822,0.241,0.00765,0.101,0.588,104.939,4
645,2hLXUbsOU9cDb9RFva9FYr,"0Q8NcsJwoCbZOHHW63su5S,6nVcHLIgY5pE2YCl8ubca1",MEMORIAS,MICRODOSIS,"Mora,Jhayco",2022-04-01,228750,76,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"trap latino,urbano latino,reggaeton",0.771,0.707,2,-6.404,0,0.055,0.389,0.0,0.0745,0.317,127.963,4
646,4SSbtLDkepeOHAckM1FCBP,"2oQX8QiMXOyuqbcZEFsZfm,3RtNN1VnooWEn3KQk03DUL,2x7PC78TmgqpEIjaGAZ0Oz",LOS APARATOS,LOS APARATOS,"El Alfa,Noriel,Trueno",2022-08-03,232843,5,spotify:user:cristinatuduri55,2024-05-09T17:48:18Z,"dembow,rap dominicano,trap latino,urbano latino,reggaeton,argentine hip hop,bases de freestyle,trap argentino",0.868,0.878,1,-3.294,1,0.038,0.0509,0.00052,0.0857,0.899,112.987,4
